id,dinder_score
5866,0
5867,0
5868,0
5869,0
5870,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,42.94165211
5895,0
5896,0
5897,0
5898,0
5899,0
5900,48.00409581
5901,0
5902,97.18743037
5903,90.79659095
5904,88.07773608
5905,87.77588678
5906,82.17603881
5907,91.70332036
5908,66.59812475
5909,65.33723524
5910,92.09304984
5911,70.32541179
5912,87.92490099
5913,61.74713835
5914,57.45983158
5915,38.70541389
5916,44.62555038
5917,44.45144534
5918,0
5919,47.5394826
5920,0
5921,57.76550177
5922,0
5923,0
5924,0
5925,0
5926,82.06141249
5927,76.34613333
5928,60.44894215
5929,0
5930,0
5931,0
5932,70.13436792
5933,0
5934,0
5935,0
5936,0
5937,46.85805131
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,61.51114603
5946,0
5947,0
5948,96.24749456
5949,94.83376997
5950,87.96914177
5951,87.69438485
5952,91.36708316
5953,59.38606399
5954,81.80923459
5955,85.54067357
5956,86.28830202
5957,86.01446235
5958,63.56434819
5959,49.39851859
5960,75.3515359
5961,62.99885835
5962,60.40241735
5963,84.7476593
5964,90.36101094
5965,58.46141169
5966,75.7871159
5967,76.12452245
5968,81.87036863
5969,63.77067556
5970,57.85771308
6160,0
5971,66.55802679
5972,47.37571336
5973,68.41879403
5974,62.36459273
5975,54.08981783
5976,58.97408352
5977,46.77530715
6066,0
5978,60.90654535
5979,66.77963768
5980,65.44233063
5981,61.67836256
5982,62.18883237
5983,56.32621557
5984,40.85816539
5985,76.97275721
5986,57.77314352
5987,57.44836895
5988,54.64384503
5989,43.28225689
5990,48.41064262
5991,53.6236708
5992,57.37577228
5993,48.40168573
5994,46.4077345
5995,47.56163944
5996,57.4063393
5997,45.17575671
5998,49.44915281
5999,47.50760045
6000,71.55740476
6001,44.66868863
6002,65.29902647
6003,53.4555522
6004,37.3069728
6005,43.45747054
6006,62.15444448
6007,57.71965124
6008,43.41162001
6009,45.497819
6010,65.68686678
6011,60.02774358
6012,47.55345098
6013,0
6014,40.6693448
6015,47.44646641
6016,40.24140655
6017,36.29148811
6018,88.89414032
6019,43.60648475
6020,43.40397826
6021,46.23906919
6022,0
6023,58.82006389
6024,34.86370099
6025,0
6026,56.02318173
6027,36.48757383
6028,64.51192575
6029,62.15444448
6030,0
6031,42.78611081
6032,0
6033,0
6067,0
6034,0
6035,0
6036,69.32434194
6037,0
6038,0
6039,57.78460615
6040,0
6041,0
6042,57.44836895
6043,0
6044,0
6045,0
6046,0
6047,0
6048,56.32621557
6049,0
6050,0
6051,0
6052,79.0505612
6053,0
6054,0
6055,0
6056,0
6057,57.00896807
6058,0
6059,0
6060,54.93805258
6061,54.70879995
6062,87.96184626
6063,58.54496073
6064,0
6065,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,88.38214276
6114,0
6115,45.98109316
6116,89.37557085
6117,0
6118,59.99740435
6119,93.31591281
6120,45.88754848
6121,57.95008841
6122,47.97374748
6123,43.96182634
6124,35.67178919
6125,0
6126,46.70521622
6127,49.29153403
6128,46.93446886
6129,67.51324611
6130,51.06442108
6131,0
6132,37.44467625
6133,45.48385063
6134,54.54068135
6135,43.60648475
6136,72.2052834
6137,81.81762959
6138,81.95518117
6139,68.12647565
6140,50.87816091
6141,66.72822592
6142,66.32545139
6143,44.08053474
6144,67.12693355
6145,57.68908422
6146,49.18878645
6147,0
6148,0
6149,0
6150,60.00504611
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6161,0
6162,47.53052571
6163,88.51205259
6164,60.60110296
6165,83.28509248
6166,68.15300311
6167,62.10859395
6168,65.30477905
6169,45.47620887
6170,57.71251975
6171,41.581681
6172,65.38119659
6173,79.47467858
6174,43.72547865
6175,62.24996641
6176,41.0071796
6177,43.4803958
6178,45.42480623
6179,62.12769834
6180,41.0071796
6181,52.95883816
6182,32.34574286
6183,43.67908142
6184,0
6185,0
6186,0
6187,0
6188,0
6189,0
6190,0
6220,59.36157454
6191,58.98869275
6192,88.81008102
6193,86.95313466
6194,59.64588365
6195,55.54293573
6196,63.92926323
6197,63.38287778
6198,44.77316746
6199,41.96316431
6200,63.65416007
6201,51.87370901
6202,66.11480503
6203,0
6204,0
6205,55.54293573
6206,0
6207,0
6208,0
6209,58.85855513
6210,0
6211,0
6212,0
6213,52.32839341
6214,63.70765235
6215,42.24625244
6216,60.83242094
6217,90.75872843
6218,88.58082838
6219,59.16445311
6221,56.78763965
6222,54.33330004
6223,45.8833115
6224,46.4717266
6225,55.13792274
6226,41.67694173
6227,41.01975084
6228,53.35620939
6369,0
6229,0
6230,51.82904302
6231,0
6232,37.86425292
6233,0
6234,97.09572932
6235,96.58373176
6236,96.73656685
6237,97.66886091
6238,90.57532632
6239,90.62117684
6240,95.17764892
6241,95.45275209
6242,89.32972033
6243,60.81507209
6244,89.21708038
6245,89.74237507
6246,89.32406494
6247,85.84973638
6248,60.45590963
6249,84.76759286
6250,92.59473589
6251,91.4331892
6252,85.09320268
6253,89.01640839
6254,84.62239953
6255,79.34321064
6256,85.76102095
6257,87.04483572
6258,82.66611036
6259,82.97178054
6260,60.92969841
6261,85.77331883
6262,85.45236514
6263,53.6684674
6264,85.82979674
6265,82.43984943
6266,58.83585766
6267,56.68088288
6268,67.64100556
6269,88.08131094
6270,96.85883493
6271,81.19125173
6272,53.56304703
6273,59.30964645
6274,64.84412339
6275,79.63359731
6276,55.45797436
6277,58.75768458
6278,74.75664839
6279,60.14848391
6280,67.19778379
6281,56.96206361
6282,38.26926591
6283,58.7882516
6284,86.05606375
6285,58.94108669
6286,80.49884377
6287,62.98168567
6288,50.10082196
6289,58.620133
6290,54.68615715
6291,53.42616972
6292,60.71572928
6293,88.79479751
6294,75.47422007
6295,50.31479108
6296,55.8553456
6297,75.71111446
6298,59.03278774
6299,58.81117686
6300,44.36662065
6301,53.90760025
6302,50.24601529
6303,50.13903073
6304,50.68923706
6305,43.64982954
6306,64.60362681
6307,53.57518393
6308,68.52861843
6309,51.62153111
6310,59.4282698
6311,49.84864406
6312,53.25686658
6313,36.66039107
6314,55.93963269
6315,61.75136318
6316,50.27658231
6317,53.53315428
6318,39.5148719
6319,50.23837354
6320,49.30607948
6321,53.19624281
6322,40.18679959
6323,65.51659779
6324,51.69913319
6325,40.92040803
6326,0
6327,32.21771614
6328,56.22845517
6329,0
6330,38.95647711
6331,39.15516273
6332,40.17151608
6333,40.48482802
6334,37.33004993
6335,32.11837333
6336,0
6337,40.29433086
6338,0
6370,0
6339,0
6340,67.97724276
6341,64.55373672
6342,0
6343,0
6344,55.03790565
6345,30.48303786
6346,32.30177544
6347,0
6348,81.98599421
6349,29.4304135
6350,50.48290968
6351,44.46618214
6352,44.15265152
6353,82.8113037
6354,0
6355,58.49786493
6356,37.53782304
6357,0
6358,0
6359,0
6360,46.19662344
6361,53.63131256
6362,0
6363,39.62130976
6364,0
6365,0
6366,0
6367,0
6368,0
6371,0
6372,0
6373,0
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,50.77329636
6385,42.79066063
6386,56.93306078
6387,0
6388,0
6389,0
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,0
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6517,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,39.64478173
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0
6449,52.79190409
6450,37.67674443
6451,86.23480973
6452,66.95539803
6453,39.1437001
6454,56.1075235
6455,80.61047839
6456,44.21378556
6457,53.64013884
6458,55.54069726
6459,47.53393048
6460,90.20214385
6461,79.70086358
6462,53.12483675
6463,62.21300291
6464,59.94340181
6465,61.60166255
6466,0
6467,0
6468,0
6469,0
6470,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,70.43239635
6493,59.85170076
6494,60.39426533
6495,50.27773647
6496,44.09285084
6497,40.96752509
6498,0
6499,0
6500,0
6501,78.97372755
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,41.91128178
6512,95.9723914
6513,96.26277807
6514,62.03981816
6515,43.49185843
6516,88.50441084
6518,0
6519,0
6520,49.84938211
6521,85.92913955
6522,80.66523417
6523,59.42427276
6524,85.58609585
6525,44.64936556
6526,53.58664656
6527,55.87827086
6528,75.82191991
6529,58.02426749
6530,0
6531,0
6532,0
6533,0
6534,0
6535,56.55046279
6536,46.46832183
6537,96.90468545
6538,32.372489
6539,0
6540,0
6541,0
6542,61.60217281
6543,0
